session_id,n_utterances,total_duration_sec,n_children
S_b1ec0dd9655c754f,7,78.272,1
S_cc6ca0e7d55f17bd,7,6.859999999999999,1
S_29df7d47caa136ef,7,17.7,1
S_b0b3b8cc4fb3648d,7,19.79,1
S_73bf8816465d6010,7,16.34,1
S_27ee5203bb342dc4,7,9.002,1
S_68033ec5ba77b18b,7,33.57,1
S_db7bc3188b0baad7,7,14.42,1
S_b78683d4fbb8e0e8,7,11.99,1
S_3a9498681d7d4fb1,7,18.38,1
S_863d305d59460dd3,7,39.76,1
S_bf967a1d4b5c1546,7,46.25,1
S_bfb5272fdbf8bd21,7,12.97,1
S_bfe782102f667299,7,94.97,1
S_6dafe1004c495032,7,21.009999999999998,1
S_1eb220a42ba27eb2,7,10.02,1
S_1ec2422162df7f15,7,18.17,1
S_cebf7463d98a54c1,7,61.39,1
S_cedf9526fe483ded,7,39.39,1
S_43e7735aae17c5d2,7,18.416999999999998,1
S_431bf202d79142f6,7,12.74,1
S_f5dc02fbdfd6a9a7,7,53.209,1
S_fbfad7997b689ba2,7,10.53,1
S_e622c9e5e9eed934,7,27.034,1
S_e63eb821d833c928,7,47.211,1
S_38f1f8e14bb4e70c,7,40.4,1
S_132be3493e85f407,7,52.56,1
S_132cf7705240adf9,7,26.32,1
S_e88053c578a1bb90,7,25.43,1
S_add872975a858a4e,7,67.34,1
S_a4660d9d137ec1b3,7,39.75,1
S_ae404b036a9cd3f2,7,10.67,1
S_f13d6d591dc7d138,7,38.56,1
S_0bd618daa1779e5d,7,15.48,1
S_d12407f72bb6515c,7,49.978,1
S_93406d512f4ba2f7,7,18.087,1
S_93538a4c003bc4df,7,26.894,1
S_d937c9bc92d93048,7,36.4,1
S_8dddfeac1a890c9a,7,26.15,1
S_1f8268924305d2bc,7,33.730000000000004,1
S_74c35993e8e7b024,7,22.857,1
S_8cf9858b9ee1fb29,7,19.93,1
S_d20df920895aaf6b,7,16.71,1
S_d823e0cab12d7e2f,7,15.91,1
S_8f67267695ccb2c3,7,42.58,1
S_d895972b7c6bb7a2,7,27.046,1
S_fabd1c49e9e0e9cf,7,47.688,1
S_7a6d6dd6cee7d126,7,35.95,1
S_7a90c4fbfdd0760a,7,14.67,1
S_6efb50ca4190d3be,7,27.42,1
S_d3e0ead490565a37,7,72.682,1
S_d413d71c22895f81,7,41.84,1
S_64bc67209fe484f6,7,20.78,1
S_8fbe795b9917335b,7,36.04,1
S_8fdd90169a9dd7cd,7,33.125,1
S_5002573879bfa7c0,7,21.5,1
S_50438da338db4958,7,26.85,1
S_aca093e063fa594c,7,12.36,1
S_84fc8e66d42ba5e7,7,22.476,1
S_129b183ba85c01cf,7,13.61,1
S_ba2e03ef522b3153,7,17.488,1
S_36f1117d8011e16d,7,20.3,1
S_36f9d9f58557906f,7,20.856,1
S_56bcd87f467eb34d,7,11.05,1
S_fc701b852d9b989e,7,31.102,1
S_78e644760609a7d1,7,54.025999999999996,1
S_a640bfa4bc4c5089,7,28.25,1
S_4b7d9efc709a9e86,7,17.62,1
S_a983164c7da450ba,7,13.9,1
S_02888a3f7d86beee,7,27.18,1
S_797d3849de1b5812,6,19.006,1
S_4b7f126acdd1c2ce,6,30.87,1
S_a5f72a768528a8a1,6,23.628,1
S_2206b7158078d760,6,32.38,1
S_fd8fe75f6c93f867,6,15.508000000000001,1
S_4bf8a951d3bb34c3,6,8.3,1
S_799ef34dae59e184,6,37.39,1
S_9deb71d69939d7fa,6,37.05,1
S_bbdc61ef1ff1883c,6,10.48,1
S_baf74677eb0f9d07,6,14.53,1
S_9f4c9e963aa77ee6,6,26.22,1
S_129abcead4a49b8f,6,20.369999999999997,1
S_6efa4e955d87ef32,6,13.329,1
S_6e142665b5080d2a,6,11.41,1
S_8442fa29eef20504,6,29.88,1
S_840d8fdef16d0fcb,6,38.54,1
S_e8187a6795e18894,6,16.776,1
S_e7fc0f3ba1c5d7a3,6,10.85,1
S_9e676a06b7417682,6,12.999,1
S_9e04e8f680b19a79,6,11.5,1
S_b9c89c6f021acabc,6,22.25,1
S_38eb644b3a2d8ee6,6,32.67,1
S_39b2b8ddcab87ff3,6,12.059999999999999,1
S_15c60de4a20d131f,6,38.41,1
S_f6ea51f2e54636ec,6,16.32,1
S_075bbb9b4a4a392e,6,25.71,1
S_5704480cc31d11f7,6,24.384999999999998,1
S_bdefe39b2804a479,6,29.97,1
S_bd7b1292a6cafc35,6,33.94,1
S_fc42646868b03bc8,6,16.057000000000002,1
S_6f5df94afd112571,6,30.939999999999998,1
S_6f081989eb8534fa,6,41.629,1
S_75e402706de563c9,6,76.03,1
S_9d0012ef5bdfbba9,6,39.27,1
S_5796521bb5c999ba,6,16.601,1
S_5615ac55d400cd9b,6,11.76,1
S_9f5f41de97170669,6,9.870000000000001,1
S_9f5b952081929f98,6,12.55,1
S_3aae4149846c5356,6,50.265,1
S_b7270a53701b88bd,6,19.44,1
S_a01faffc2c2ee47c,6,41.509,1
S_c12748ab73dd2840,6,35.48,1
S_9b624869d3c84385,6,12.219999999999999,1
S_34c3b11c0ea7d6ef,6,23.19,1
S_34389c10cc79b685,6,39.58,1
S_87edb06c678b3266,6,18.979999999999997,1
S_6bf8de989ec57c34,6,29.169999999999998,1
S_6bf7597716f3f384,6,39.28,1
S_e3c027fc313df9e8,6,19.78,1
S_e3a6a96624128f0d,6,5.713,1
S_180fefa5bedeb408,6,35.485,1
S_197fd5a87cc1e525,6,90.534,1
S_197cf9bbd26b5815,6,29.169999999999998,1
S_700e58e779a15d7a,6,31.766999999999996,1
S_8375efbeb1fac725,6,15.216,1
S_eb75adf18623640f,6,38.516,1
S_1028d322d7f776cc,6,26.27,1
S_1010258b3250b72e,6,19.3,1
S_82192befa91c4b23,6,21.778,1
S_ebee6d5881db091f,6,65.546,1
S_c46a1cce7fd8540d,6,17.69,1
S_303caee615c3402f,6,18.63,1
S_c53f0d8ff8a9c73f,6,17.259999999999998,1
S_e09f0c2c573cba9b,6,35.36,1
S_e0257457a298e021,6,42.23,1
S_1b27f0fdf7244469,6,15.808,1
S_b5f36a972e1411ea,6,19.416999999999998,1
S_54509d5e2df22530,6,23.37,1
S_0fbdd78109530578,6,30.060000000000002,1
S_817de4db0e3bdf35,6,13.289,1
S_edd41b33693668bb,6,8.94,1
S_3ec24df02b7bf3c5,6,22.770000000000003,1
S_b452c83a829f6f6c,6,32.263,1
S_6b4e4a4a6a7dce71,6,31.17,1
S_6ae9c03ffd253bc2,6,30.87,1
S_df07f59b50caf9e3,6,29.11,1
S_8aeba0d131e5baba,6,14.45,1
S_5c9b65018fa10187,6,8.21,1
S_2db9f75f17aebefd,6,8.65,1
S_deceae14ef99dd0b,6,19.18,1
S_7baf2c9141353383,6,19.57,1
S_7acd7f2ea5f34302,6,29.21,1
S_2c2a4e4a40178b6c,6,17.94,1
S_3ffddfa1f664b532,6,30.964,1
S_40f6796de93f1930,6,10.64,1
S_b2d514e372936946,6,14.618,1
S_a1f5ae4bbc2de400,6,18.79,1
S_a1af7e38b9da1bbe,6,21.92,1
S_c9439c3e49b4aa8c,6,10.66,1
S_1cd574313b687c0e,6,29.89,1
S_1e295bfd31d295c1,6,20.967,1
S_1e14a76e00bb948f,6,16.11,1
S_5d15b23d79c6f9d2,6,11.37,1
S_5fa02da9b27b5da7,6,44.0,1
S_2a17799d4405027f,6,10.14,1
S_cb9f76851d7d7cc8,6,20.166,1
S_2b11fbf6e75e8517,6,25.573,1
S_cae3c6da43dbf780,6,15.209999999999999,1
S_5d927d6247df41d8,6,14.11,1
S_5ecc1800d0528828,6,40.74,1
S_61240588373edcce,6,16.53,1
S_6937a1d10113b30f,6,9.58,1
S_68d82a60b436c9af,6,29.208000000000002,1
S_9539236ee70d135a,6,36.47,1
S_b1ef0e7ee4334200,6,17.15,1
S_a2db5cce3584be44,6,15.389999999999999,1
S_0d456caa1a1d3b38,6,33.14,1
S_efb1f6deec66bbb6,6,37.45,1
S_db9ce99ed562c7c7,6,18.237000000000002,1
S_da84df3cdc45d354,6,110.655,1
S_da6fbed551edd610,6,14.49,1
S_940d326cbdc0bc02,6,20.59,1
S_ccc5327fe15ca850,6,12.58,1
S_ef8ee4c998865d0c,6,22.799999999999997,1
S_ef1d53e97dd2e69a,6,13.98,1
S_815ecbe77cca4b72,6,13.84,1
S_afe34b6833a14dda,6,38.92,1
S_a3971f616d767740,6,10.78,1
S_af37017048b52082,6,17.38,1
S_cf6df9194339fc36,6,38.45,1
S_270c802675597985,6,17.35,1
S_26ab1dea191b14a7,6,13.93,1
S_ce5b8574727a1b1c,6,13.469,1
S_615ed8e0bd7d7eda,6,16.73,1
S_94570b21e5a60edf,6,19.565,1
S_da55877296be0fba,6,16.32,1
S_1f11e978eb1d3e72,6,42.2,1
S_1ef4c0923cfe53d7,6,26.990000000000002,1
S_671e566dc758f666,6,17.56,1
S_d943dda396cc1afb,6,36.07,1
S_d1959dd0f63c4a57,6,19.05,1
S_25e4279db9575aea,6,13.169999999999998,1
S_25bf95609841816b,6,42.237,1
S_f2132c805fa3343b,6,14.65,1
S_f199573b726ee24c,6,12.238999999999999,1
S_0c953c68907f69b0,6,11.58,1
S_aecd8c015dcb237f,6,29.54,1
S_45da8725a178d57f,6,51.053,1
S_45c73a3486195b26,6,34.28,1
S_2054a27f77694489,6,38.24,1
S_8e3a958f758e2ed6,6,13.078,1
S_d843c0b39ee46098,6,60.415,1
S_d6ed652b2d6b3360,6,25.584,1
S_256d674f92634458,6,20.967,1
S_2491a6f5a05f5648,6,22.619999999999997,1
S_7d82fa554c7724a5,6,18.666,1
S_f37c73098fc5bacf,6,10.85,1
S_f32f1961088f527f,6,31.604,1
S_f2dcb2c2cb2f2e53,6,43.438,1
S_74710c06d5ec9b89,6,10.23,1
S_ac9a4ea90de36bbe,6,29.51,1
S_ac7953a655d217c3,6,29.2,1
S_21a3049082d2cd6f,6,30.659999999999997,1
S_66a5981e01aad8e8,6,19.818,1
S_66a1dade9242bc79,6,30.21,1
S_d4a9d59e0a2bfad9,6,45.1,1
S_d4999c2c3a02880b,6,10.82,1
S_d400aba8835664f0,6,37.03,1
S_238664434150de14,6,28.48,1
S_f97033c9881c5c01,6,29.95,1
S_f949cb79a0a2a712,6,19.266,1
S_05f7495a1fb7cbe0,6,19.65,1
S_774c23584a7c63b4,6,36.33,1
S_f7c09b0469f4a069,6,11.62,1
S_06224835bbe95287,6,21.83,1
S_227d05e9db6ba3d6,6,25.0,1
S_6326c4a28d1cfc7f,6,11.59,1
S_20ad795315940ad5,6,15.99,1
S_7d0d236f77fb0c02,6,33.13,1
S_ab97475b4b173d85,6,31.4,1
S_4f3f54e6596b1adf,6,19.31,1
S_aa9372fb7ce273ef,6,9.5,1
S_798aa39006a2088d,6,28.552,1
S_a9d9e7cb6cb30dbd,6,40.06,1
S_ffd86ba63d367618,6,18.705,1
S_a9c2b62ba9abc0f1,6,21.956,1
S_a9bad4fc277be2a3,6,10.65,1
S_009f3172a74f495d,6,39.0,1
S_013229d5352560e9,5,28.33,1
S_79a69f3e24d6e366,5,14.21,1
S_7996ded60363f8d7,5,7.68,1
S_ffab289814fd8757,5,8.88,1
S_fd3896fdffd148d8,5,30.48,1
S_fd1d95c714ab4f4a,5,13.490000000000002,1
S_fcc90e14e0a759d5,5,22.79,1
S_fc223246ff29b8c1,5,29.5,1
S_03c25381a709d56b,5,25.6,1
S_036cf97c3676a844,5,29.54,1
S_032981c6f9279796,5,7.8999999999999995,1
S_77e2f3d30fbcc1b1,5,9.35,1
S_77c52a6b6a8651d8,5,15.07,1
S_fb71e43a65b53f4b,5,7.4399999999999995,1
S_fae8761f40e0b086,5,30.5,1
S_043ea3201c1f6c47,5,9.08,1
S_7be609d34b1491ba,5,99.94800000000001,1
S_7af7efd714e5eb5f,5,12.16,1
S_a6efe151ad4533bc,5,17.580000000000002,1
S_f8c6fe1462df9009,5,18.826,1
S_7c09f9488d220a62,5,16.686,1
S_f868036923d11c6e,5,27.87,1
S_06f4d663ed81cff6,5,13.31,1
S_06b9c08b2dd76baa,5,12.76,1
S_0632802e7fc3e9a6,5,8.32,1
S_077a8bae84ce38b4,5,8.67,1
S_765b1bb3f499aa55,5,22.74,1
S_085ad4633dc46727,5,7.85,1
S_7d1849e8e7a79a6c,5,23.39,1
S_090b37ae6a6ff65e,5,52.772999999999996,1
S_f3be356270afc5be,5,22.816,1
S_7497cf0bb5b065b1,5,33.43,1
S_745ee2613125cb18,5,27.14,1
S_0b10628138a1275c,5,6.37,1
S_0ab74c44e2a99fab,5,7.21,1
S_a99fc6a88bef19c2,5,9.978,1
S_0d4d8645b8166482,5,10.59,1
S_809d2b05f1205767,5,34.230000000000004,1
S_0d1d6f5fefb858ba,5,15.92,1
S_0ce8f277c056e6ae,5,29.020000000000003,1
S_0f10522039709c85,5,7.34,1
S_0ea155f39a8439fc,5,41.564,1
S_0e705bc923e554f4,5,19.55,1
S_eebbdaaa10447c6c,5,12.129999999999999,1
S_0ffdde1c58131a9d,5,21.7,1
S_edf732cdd6650154,5,28.95,1
S_72806e9c11834305,5,23.05,1
S_81ad95005bdaf2d9,5,27.45,1
S_ecee5ebb857506b0,5,9.17,1
S_10b616a53a571013,5,10.378,1
S_1036e013d8a746b3,5,22.238,1
S_1000f10d41500b66,5,21.21,1
S_825d56514ece13d8,5,25.86,1
S_83919173524a2d66,5,31.810000000000002,1
S_ea8568c112cc180a,5,9.48,1
S_124c57e7a9573c2e,5,29.14,1
S_11c4114369c1851d,5,35.57,1
S_e987e3c98760813c,5,9.949,1
S_e897b39358e89607,5,23.98,1
S_84a8b274addcd072,5,27.310000000000002,1
S_842e279d2c994dcd,5,18.56,1
S_145d803f26b57439,5,16.94,1
S_866f8b2f9dd0ed8b,5,20.24,1
S_6e6e7fab4a9710c8,5,12.64,1
S_6e22331291380f3e,5,15.116,1
S_6e0d3f3109603305,5,14.847000000000001,1
S_86391ae36af8358c,5,27.47,1
S_48e82eff5bd59db8,5,9.25,1
S_aa89ba9b21a64a6e,5,35.192,1
S_862ecb12d4dacdac,5,17.29,1
S_85e527838188fcb7,5,22.83,1
S_14e43291ae20a522,5,26.76,1
S_157ac03334acd15f,5,17.91,1
S_e5c0a9ce47803a5b,5,8.75,1
S_16bfdd7ac2ba6f49,5,10.692,1
S_e478d445d3d5dc52,5,26.07,1
S_e40058dbe6337874,5,28.11,1
S_e2a98ee1c3a400b9,5,12.2,1
S_6cf78dc613fc4aaf,5,11.11,1
S_8773a5c860edce76,5,11.69,1
S_87579bea3c82f0df,5,30.56,1
S_e274fb6e2daac512,5,18.65,1
S_482c5ff925afcc2f,5,27.6,1
S_4ec9f322c1da9018,5,13.71,1
S_e20f63450e690cf7,5,10.33,1
S_e1178b78decfe595,5,9.27,1
S_e0f956b6fbf4be6f,5,12.414,1
S_e0e7bd310187122e,5,12.76,1
S_df1df0b2c195a1c2,5,13.01,1
S_8acfcf66161eb1c8,5,9.61,1
S_8a544a995f44ac94,5,12.408999999999999,1
S_de9c97892664fb15,5,20.91,1
S_8b71a99939ffcf8f,5,19.206,1
S_8b0c5989386e8301,5,21.59,1
S_de343986ca20ccfe,5,16.9,1
S_dd871725fc934b1d,5,24.029999999999998,1
S_8ced12a92b7a9e92,5,29.439999999999998,1
S_69947cf0dad66842,5,31.0,1
S_68d162d824c8f7cf,5,15.24,1
S_dc60c4cc94786ad2,5,14.08,1
S_dc2e78089372cad4,5,25.11,1
S_ac596c3414f5fdf3,5,13.719999999999999,1
S_dac809427b8397ae,5,23.57,1
S_1f06435e1a0a1e66,5,15.44,1
S_8da965a7a8014cb2,5,10.93,1
S_d9f7b48cce8c1833,5,15.52,1
S_d9d7759998335977,5,12.548,1
S_200b112f0dc9256e,5,23.810000000000002,1
S_8ebd48fe5839d816,5,12.084999999999999,1
S_8e710b03c3e857a3,5,20.48,1
S_d7e9163073d0cde1,5,15.44,1
S_d652d25ed3dad85c,5,9.99,1
S_6681ca992c02e84e,5,10.8,1
S_2262cedccb318030,5,60.557,1
S_64acfc38851dd328,5,24.85,1
S_ad1d48e0164cd5b6,5,25.98,1
S_22984a2c23a29b20,5,12.89,1
S_d50409875f1d026e,5,10.120000000000001,1
S_d4560a46813b191b,5,6.93,1
S_d401a8069e60fca5,5,56.443,1
S_6407ebb1748570f8,5,14.535,1
S_24763cb680d6bef0,5,9.14,1
S_d299046f5d502ca1,5,9.619,1
S_2539576c0a4f0448,5,7.050000000000001,1
S_62fffa218322d966,5,25.6,1
S_62936e19c0f20cf4,5,30.33,1
S_25c2232268a270b0,5,15.967,1
S_93f08fe8fb7a9519,5,25.61,1
S_6248c17b3a722b00,5,18.05,1
S_6246c7b501046413,5,7.64,1
S_adabb39e80dfcee7,5,27.14,1
S_ad213c0dbcc0c613,5,14.07,1
S_ad1f5db148efb579,5,12.51,1
S_ce837a133dd986e3,5,19.55,1
S_ce786e4222bf6842,5,6.45,1
S_cdc4300b359ad663,5,17.03,1
S_ccbeac25d283e9c9,5,27.57,1
S_9626613f40734786,5,18.017,1
S_cb57cf970036f67d,5,14.5,1
S_5ea5c8ddc62a22af,5,26.28,1
S_c98e7a4c7b86e9c9,5,14.299999999999999,1
S_96d1721bc51a4de5,5,34.94,1
S_c82c1aba9b8c0d90,5,13.324,1
S_c7ddf705438c15d5,5,32.82,1
S_5bb32a76584b3e6f,5,31.75,1
S_97ea46d0bb78c237,5,11.519,1
S_4523acb64304a5fc,5,25.39,1
S_2cddbbd4f625b8a0,5,21.34,1
S_986cdd52029342d2,5,24.05,1
S_5bbb835b1b025110,5,22.62,1
S_9a100ca721e5e383,5,9.1,1
S_2fb6b5f8acbf72e1,5,15.456999999999999,1
S_30e4b1a6dc4f6ea7,5,21.77,1
S_9a6e800d0e3a2e69,5,22.15,1
S_9a6d9c2f09815d54,5,11.18,1
S_c12403f4ccdeac93,5,12.81,1
S_9b693013dcb7630c,5,27.29,1
S_5a0f01ec3f961155,5,18.035999999999998,1
S_9b1e89051d4e8c36,5,6.8,1
S_34971a20c118cfb2,5,16.19,1
S_9c57908d1c782b39,5,25.299999999999997,1
S_c04ce42a0730d0ce,5,22.490000000000002,1
S_353f3da71817c31b,5,32.05,1
S_af64983a7deb2f00,5,20.23,1
S_af61c68461cce7d7,5,7.7299999999999995,1
S_9d2ff6e0fe6c862c,5,11.529,1
S_5803e06f2b1cac1b,5,16.080000000000002,1
S_36019ad749baf590,5,8.11,1
S_35dc8ca38568737b,5,40.671,1
S_9d448c19d2ee9d11,5,16.82,1
S_366b56d08c36127d,5,34.82,1
S_5652ebf28fd2df65,5,17.37,1
S_564274ff419fe79b,5,19.68,1
S_bc29b849ffa19a1c,5,7.220000000000001,1
S_37e5f73b7c2cd419,5,18.23,1
S_bb8aecd19f7d82a4,5,18.21,1
S_9f13f7e0e4764bdd,5,18.82,1
S_9e3831d3bccc6ab9,5,9.18,1
S_514dcab5eacdb00b,5,27.740000000000002,1
S_38e0585f0da5ff8e,5,9.85,1
S_9f87304d743dea5e,5,18.432,1
S_3b005a453e02863d,5,13.959999999999999,1
S_b8515a18aaf108ae,5,32.96,1
S_3bfb4018d682ce3e,5,25.82,1
S_b6c1192135d19a3c,5,23.39,1
S_b68473064123300c,5,15.53,1
S_3dd13579a7b7522f,5,27.82,1
S_3e3b957ea4a68aea,5,14.299999999999999,1
S_3efb226f7951ecc4,5,10.19,1
S_3fe5ac75f1b80283,5,23.64,1
S_b33988e5a2dadf55,5,13.94,1
S_b313edd95ef56497,5,32.353,1
S_b27bc5495db84369,5,11.4,1
S_a27418e717c2a063,5,32.421,1
S_5383b69542a5e168,5,11.429,1
S_429422de01469658,5,15.540000000000001,1
S_4231bc1fff732248,5,26.240000000000002,1
S_b0c98a8fccef50d6,5,19.6,1
S_431a08b257f8385e,5,31.240000000000002,1
S_b2258f20d69f942c,5,15.538,1
S_b1974a590e97c692,5,30.04,1
S_52d3aa747313cdf7,5,26.376,1
S_52960033571f76c3,5,27.27,1
S_a2a5cdf2c2f6fed9,5,58.028999999999996,1
S_fdedf38acc361618,5,30.95,1
S_fdbf529e03e2ca26,5,26.72,1
S_ff02294f6389a175,5,42.724000000000004,1
S_00ce94626154cc41,5,62.17,1
S_ff2fee1a3649ac55,4,18.25,1
S_fff40027244e0791,4,19.06,1
S_00ca4c7a96f03bd2,4,25.98,1
S_01e6ff7593acd508,4,14.62,1
S_a85bca3b15d1662b,4,7.109999999999999,1
S_93bc0bfcd4ea2785,4,4.98,1
S_450af72a69041171,4,20.47,1
S_451d9e9cece32242,4,31.23,1
S_94927bd8adbcbdba,4,8.21,1
S_ced1f24cdf1a2286,4,8.38,1
S_26c2252f9121a25d,4,12.35,1
S_62792ae2816c8173,4,23.35,1
S_fb4a0c3397040273,4,10.82,1
S_fb54b00faa3ce785,4,26.46,1
S_fb5b3ca9023c2909,4,6.17,1
S_fbc5e7dea1ca0470,4,13.01,1
S_7a7d4fe4697393db,4,8.519,1
S_41ff883a87ddfab0,4,28.36,1
S_b1d9106ebb7839e4,4,11.469999999999999,1
S_434b8541a9cc9c71,4,7.93,1
S_439d627497dd1649,4,4.0,1
S_b1350a91558a6eea,4,6.85,1
S_422243c19b98884f,4,15.1,1
S_03632b7c04c270ce,4,12.36,1
S_402ca9425eb9ee65,4,5.49,1
S_7b418709865f959c,4,21.55,1
S_a1f4af479d834251,4,6.69,1
S_a24de5044f8ed5df,4,23.39,1
S_b24eddd8a8bd7e32,4,19.4,1
S_b25fe67ef74458b8,4,8.729,1
S_fb3a596ac2522d2c,4,8.35,1
S_257a806c0d1f165e,4,8.819,1
S_25c99935daeb5556,4,28.65,1
S_d0b85ff4299590c1,4,15.120000000000001,1
S_27a16ec1d2e2f6f2,4,22.0,1
S_ce37dccfa6cf043d,4,20.86,1
S_6175e356d7ba8163,4,10.32,1
S_6198f2b6c24e8469,4,28.41,1
S_9490d5a4203c6297,4,9.759,1
S_7c2fbb6e138713a0,4,18.12,1
S_060aa7d97f3b5845,4,20.72,1
S_4cabdcbfe2c11eb9,4,21.45,1
S_a8874dd4d7609b5a,4,23.11,1
S_b2bdc7bd834499bd,4,12.91,1
S_b398126187442153,4,5.75,1
S_410a3bfb5aeacce5,4,17.48,1
S_4134b555e198878a,4,10.23,1
S_2529805349526650,4,20.69,1
S_d20aa58fa112ac57,4,21.02,1
S_23ff699df6ff251b,4,7.2,1
S_6425cbcf40835071,4,7.8,1
S_92990d39956a8451,4,27.63,1
S_9573ccbaf836a9d5,4,7.63,1
S_cda5e399f345030a,4,15.86,1
S_d2db9e02854c6356,4,19.66,1
S_d349283f15d0baaf,4,6.81,1
S_d35e60b7d1fd27da,4,10.889999999999999,1
S_d38cc9c7e483ae8f,4,10.86,1
S_d3f33154e36913a6,4,18.009999999999998,1
S_95fd30885e38b4da,4,10.75,1
S_cc8eae18b1603866,4,23.020000000000003,1
S_606363e9e54cf6b2,4,21.189999999999998,1
S_a0cc4094b0b2b778,4,22.33,1
S_535b3bfb0c38f4af,4,21.45,1
S_b3f578a1772101c1,4,7.08,1
S_b417987bb2066c65,4,29.509999999999998,1
S_b4680c7963f30fc8,4,6.9399999999999995,1
S_f8ba363cf57a68d0,4,16.89,1
S_f8baee9f2f5767ca,4,9.32,1
S_76a085751bfa2dfd,4,7.67,1
S_76b24d631599a329,4,21.36,1
S_7766e63b57c0f5fe,4,12.969999999999999,1
S_7786e8b3c0081dd0,4,29.09,1
S_7cb0ed52d993d60c,4,23.83,1
S_7ce3e8b6c1bc50fb,4,13.77,1
S_76031f90d3056de7,4,20.81,1
S_f6adcadcd387b79e,4,21.747,1
S_f6cdaa75af01f191,4,8.69,1
S_f6dafba6363bf26a,4,22.61,1
S_f795fb17cd3dc6a2,4,17.310000000000002,1
S_f849e8a169b97510,4,6.9799999999999995,1
S_f8a3432260a32a99,4,10.09,1
S_3ecad54646690994,4,11.5,1
S_63b5d8876eaaa90c,4,23.016,1
S_d4c9e201b330a17d,4,22.77,1
S_45ab1eeb6265a797,4,16.21,1
S_cb73a939c4d8793a,4,15.638,1
S_cbdb46a536dc30a6,4,14.844,1
S_5f5fc1f9925e6b37,4,21.53,1
S_6563fefd9bf74179,4,15.01,1
S_09bbd977c23756fd,4,18.33,1
S_f54ee721edebb024,4,13.69,1
S_75727a439fef1a44,4,23.009999999999998,1
S_541c25a393be3be9,4,17.09,1
S_545ca69b0e5fdb3e,4,39.853,1
S_f623142d2e66784c,4,9.2,1
S_f63a49a426d612c1,4,11.394,1
S_7c88e53cddfbfc26,4,8.3,1
S_d51f01b9928d028c,4,33.19,1
S_6603a23fc916000e,4,23.33,1
S_d664cedfa826375b,4,21.87,1
S_20a3fda049981a59,4,7.58,1
S_5deb86510c62e1cf,4,22.94,1
S_cb51227cf4f7ef11,4,26.085,1
S_d70cd904a4e8e263,4,28.181,1
S_7dd488b7683fefc0,4,26.98,1
S_7e2469465d2446ae,4,20.362000000000002,1
S_7491ee7a7186f798,4,11.34,1
S_74ec44b4f06cd297,4,6.6,1
S_f41343610e538bf0,4,27.259999999999998,1
S_9ff4891694d8acd2,4,23.23,1
S_a034addbb41bd6ab,4,17.7,1
S_8eba4fa6988b3783,4,9.078999999999999,1
S_8f1f04bb3797c2b3,4,17.835,1
S_d8533dfcb7edfee9,4,7.329000000000001,1
S_201be11a18dea4d4,4,18.880000000000003,1
S_2056ef84708a0b90,4,24.52,1
S_97a22848ab8ce4af,4,15.86,1
S_c9a616ca40133c8d,4,20.17,1
S_ca0eea6159c19977,4,8.52,1
S_ca2f04ee80ae8966,4,16.12,1
S_7f04d6b0cfc6d8b1,4,16.48,1
S_7f09c22dd9beb900,4,6.04,1
S_744eee520697f317,4,21.74,1
S_745b9009c09ae02d,4,26.82,1
S_746ecfe749bda86c,4,10.78,1
S_0a3e64fa6b5e4663,4,20.490000000000002,1
S_b77d20c4b916facd,4,18.07,1
S_3b37cd23fd443f43,4,17.78,1
S_3bdefbc5bb72c71c,4,10.22,1
S_3aa8543dfc55c23b,4,9.2,1
S_3af6cb723b500ffa,4,12.36,1
S_c8654cee6f036cd4,4,18.71,1
S_2bbada51d6c936e8,4,20.12,1
S_c9431ed4f89a0ac4,4,16.54,1
S_5cb5ead488c18d2a,4,19.14,1
S_d99b27e6ca60d2b4,4,19.68,1
S_8dfaf0c47d2261c8,4,7.317,1
S_66f7283d0c99cfd6,4,32.98,1
S_671b8dda2fd353f3,4,10.36,1
S_38399324a5a58ee3,4,25.03,1
S_a597dcebf05eef68,4,19.85,1
S_9f70fa6dffdf0b82,4,9.08,1
S_559e53b7512eba95,4,15.18,1
S_5626e55d1c6e4639,4,6.43,1
S_67ea451b11b63fda,4,20.68,1
S_67fdb167b6ffe70f,4,21.45,1
S_9805348613e308a6,4,16.84,1
S_5c9d46003f2bc176,4,21.23,1
S_c72e5c0a43aa07cd,4,10.52,1
S_687a63f922f1857c,4,11.64,1
S_efecadfb1ca2327d,4,23.59,1
S_806249018d9deb81,4,53.079,1
S_f067a87f70a1f71c,4,17.4,1
S_0c414058be6b210f,4,20.55,1
S_39573d3c1a7fcc4d,4,5.199999999999999,1
S_3995c8aae9f16304,4,18.75,1
S_39a779f4f2cf6d00,4,21.11,1
S_daa24135ba160a8a,4,10.998999999999999,1
S_dae369bbb1677029,4,19.02,1
S_50ff2f94b9ffe0e8,4,8.86,1
S_a413f544610427d9,4,5.75,1
S_a41963e852780069,4,35.14,1
S_4534b2140cbfbfc3,4,8.129999999999999,1
S_1eb548a1e7a82893,4,9.46,1
S_ac4e11f9989600cb,4,24.7,1
S_a4668e7850c5df78,4,24.560000000000002,1
S_735184847fc339b6,4,13.700000000000001,1
S_5159bb1fd87d9964,4,29.509999999999998,1
S_517c92a5b3b69505,4,16.67,1
S_0df7530a7300d530,4,23.63,1
S_efba715a1e8913a2,4,20.08,1
